16,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,16
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,0,0,21
25,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,0,21
25,0,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,0,0,21
25,0,7,0,4,7,4,0,4,7,4,0,4,7,4,0,7,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
25,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
25,0,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,0,22
25,0,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
16,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,17
