19,18,16,16,18,17,16,16,25,13,7,21,17,16,16,16,20,16,16,17
16,16,17,16,16,20,16,20,26,0,0,28,16,16,16,16,20,20,16,20
19,16,16,16,16,18,16,26,0,7,0,0,28,19,19,16,18,17,20,16
20,20,16,16,16,16,25,0,0,0,0,0,0,21,16,19,16,16,16,16
16,16,16,20,19,19,26,0,0,0,7,0,0,28,17,17,16,16,19,16
17,20,16,16,16,25,0,0,0,0,0,0,0,0,21,16,16,16,16,16
16,20,16,16,16,26,0,0,0,0,0,0,0,0,28,16,19,17,16,16
18,16,16,17,25,0,0,0,0,7,0,0,0,0,0,21,17,17,20,19
20,17,16,16,25,0,0,0,0,0,0,0,0,0,0,21,17,16,16,16
16,20,16,18,26,0,0,0,0,0,0,0,0,0,0,28,17,16,17,19
16,17,19,25,0,0,0,0,7,0,0,0,0,0,0,0,21,16,19,16
16,17,16,25,0,0,0,0,0,0,0,0,0,0,0,0,21,16,16,17
16,16,17,26,0,0,0,0,0,0,0,0,0,0,0,0,28,16,20,17
16,17,25,0,0,0,0,7,0,0,0,0,0,0,0,0,0,21,16,16
16,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,16
16,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,17
19,20,26,0,0,7,0,0,0,0,0,0,0,0,0,0,0,28,17,16
18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16
18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20
16,25,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,21,20
16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16
16,25,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,21,20
16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16
16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,21,20
16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20
16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17
16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20
16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,16
16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17
16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16
16,25,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,21,16
16,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,16
20,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,19
18,16,25,0,0,0,0,0,0,0,7,0,0,0,0,0,0,21,16,16
17,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,16
16,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,20
16,16,25,0,0,0,0,0,0,7,0,0,0,0,0,0,0,21,16,20
17,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,19
16,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,19
16,16,25,0,0,0,0,0,0,0,7,0,0,0,0,0,0,21,16,17
16,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,17
16,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,16
19,16,26,0,0,0,0,0,0,7,0,0,0,0,0,0,0,28,16,16
16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17
16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16
16,25,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,21,20
16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20
16,25,0,0,0,22,24,0,0,0,0,0,5,22,24,0,0,0,21,20
18,25,7,0,22,20,16,23,23,23,23,23,23,19,18,24,0,0,21,17
16,25,0,0,28,27,27,27,27,27,27,27,27,27,27,26,0,0,21,20
16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17
