16,16,16,18,16,19,16,17,17,16,18,16,16,16,16,16,17,16,16,17
16,19,16,16,27,27,27,27,27,27,27,27,27,27,27,27,27,27,16,20
16,16,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27
16,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
16,16,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23
19,20,16,23,24,0,0,0,0,0,0,0,0,0,0,22,23,23,17,16
16,16,16,17,20,23,23,23,23,23,23,23,23,23,23,17,16,17,16,16
16,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,17
25,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,21
25,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,21
25,4,0,4,0,4,0,4,0,22,24,4,0,4,0,4,0,4,0,21
25,0,4,0,4,0,4,0,4,21,25,0,4,0,4,0,4,0,4,21
25,4,0,4,0,4,0,4,0,21,25,4,0,4,0,4,0,4,0,21
25,0,1,22,23,23,23,23,23,17,16,23,23,23,23,23,24,1,0,21
25,0,7,28,27,27,27,27,27,16,16,27,27,27,27,27,26,7,0,21
25,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,21
16,23,23,23,23,23,24,1,0,21,25,0,1,22,23,23,23,23,23,16
16,27,27,27,27,27,26,7,0,21,25,0,7,28,27,27,27,27,27,16
25,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,21
25,0,1,22,23,23,23,23,23,16,16,23,23,23,23,23,24,1,0,21
25,0,7,28,27,27,27,27,27,27,27,27,27,27,27,27,26,7,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,21
20,23,23,23,23,23,23,23,24,13,0,22,23,23,23,23,23,23,23,16
