18,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,13,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21
25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,20
25,4,0,0,0,0,0,7,0,0,0,0,22,23,23,23,23,23,18,16
25,0,0,0,0,0,0,0,0,0,0,0,21,19,16,16,17,17,18,16
25,0,0,0,0,0,0,0,0,0,0,0,21,19,19,17,16,20,16,16
16,23,24,0,0,0,0,0,0,0,0,0,28,27,27,27,27,27,27,18
16,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,27,23,23,23,23,23,23,23,20
25,0,0,0,0,0,0,0,0,0,0,0,21,16,19,19,17,16,19,16
25,0,0,0,0,0,0,28,26,0,0,0,21,16,16,17,27,27,27,18
12,0,0,0,0,0,0,0,0,0,0,0,21,16,17,25,4,4,4,21
0,0,0,0,0,0,0,0,0,0,0,0,28,27,27,26,0,0,0,21
16,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,28,26,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,21
25,6,6,6,6,6,6,6,6,24,7,0,0,0,0,28,27,27,27,19
16,27,27,27,27,27,27,27,27,26,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,21
25,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21
25,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
16,23,23,23,25,2,0,0,0,0,0,0,0,0,8,0,0,0,0,21
16,16,19,16,25,0,0,0,0,0,0,0,0,0,28,27,27,27,27,17
19,16,16,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
16,16,16,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
18,16,19,16,25,5,0,24,0,0,0,0,0,0,0,0,0,0,0,21
18,19,20,18,16,27,27,26,7,0,0,0,0,4,0,0,0,0,0,21
17,16,19,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
16,27,27,27,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,24,0,0,0,0,0,5,24,0,0,0,21
25,0,0,0,0,7,0,0,28,27,27,27,27,27,27,26,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,25,6,6,6,6,6,6,6,6,6,6,6,6,6,21
25,14,0,22,23,16,23,23,23,23,23,23,23,23,23,23,23,23,23,18
