18,16,17,17,17,16,19,20,25,13,7,21,16,17,18,17,16,16,19,16
16,16,16,16,20,19,16,16,25,0,0,21,16,18,16,16,18,20,19,17
16,19,16,16,18,27,27,27,26,0,7,28,27,18,16,17,16,16,20,19
17,19,20,16,26,0,0,0,0,0,0,0,0,28,27,16,16,16,16,18
16,16,16,26,0,0,0,0,0,0,7,0,0,0,0,28,27,16,20,16
16,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,20
16,16,25,0,0,0,0,0,0,0,7,0,0,0,0,0,0,28,16,18
16,16,25,0,0,4,0,4,0,0,0,0,0,4,0,4,0,0,21,16
19,18,25,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,21,20
17,19,25,0,0,4,0,4,0,0,0,0,0,4,0,4,0,0,21,17
18,17,16,24,0,0,0,0,0,0,7,0,0,0,0,0,0,0,21,16
16,18,16,16,24,0,0,0,0,0,0,0,0,1,0,0,0,22,19,18
16,16,16,17,16,23,24,0,0,0,0,0,0,0,0,22,23,20,17,20
16,16,16,17,16,16,16,23,23,23,23,23,23,23,23,16,16,17,18,19
17,20,16,16,16,18,16,16,16,17,20,16,16,17,16,16,16,19,16,20
