16,16,17,19,19,20,16,16,18,20,18,16,16,18,16,16,18,16,16,19
16,16,18,16,20,27,27,27,27,27,27,27,20,16,19,16,17,19,16,16
18,17,16,27,26,0,0,0,0,0,0,0,28,27,27,20,18,20,16,16
17,16,26,0,0,0,0,0,0,0,0,0,0,0,0,28,27,17,16,18
18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,16
16,25,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,21,17
18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16
18,25,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,21,17
18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20
16,25,5,0,0,0,0,0,0,5,22,24,0,0,0,0,0,0,28,27
16,16,23,23,23,23,23,23,23,23,16,25,0,0,0,0,0,0,0,13
16,16,17,16,20,16,16,16,19,19,16,25,6,6,22,24,0,0,0,0
18,17,16,16,20,16,16,19,16,20,16,18,23,23,18,18,23,23,23,23
17,20,20,17,16,18,17,20,16,16,20,20,16,16,16,16,19,16,16,20
16,16,20,18,20,19,19,19,19,16,16,16,16,20,16,16,16,17,16,16
