18,27,27,27,27,27,27,27,27,27,27,27,27,16,17,16,20,16,16,18,16,16,25,14,0,28,27,27,27,27,27,27,27,27,27,27,27,27,27,18
25,0,0,0,0,0,0,0,0,0,0,0,0,28,27,20,16,18,16,19,16,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,16,16,16,20,16,25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,27,20,16,16,16,16,23,24,0,0,0,0,0,0,0,0,22,24,0,0,0,0,21
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,16,27,27,27,26,0,22,24,0,0,0,22,23,19,25,0,0,0,0,21
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,25,0,0,0,0,0,28,26,0,22,23,16,16,20,25,0,0,22,23,17
0,0,0,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,21,20,20,20,16,25,0,0,28,27,16
23,23,23,18,19,23,23,24,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,21,18,18,17,20,25,0,0,0,0,21
20,27,27,16,16,16,16,26,0,0,0,0,0,0,0,5,0,0,0,21,25,0,0,0,0,0,0,0,0,28,27,27,27,27,25,0,0,0,0,21
25,0,0,28,27,27,26,0,0,0,22,23,23,23,23,24,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,24,0,0,21
25,0,0,0,0,0,0,0,0,0,28,27,27,27,27,26,0,0,22,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,26,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,25,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,21
25,0,0,0,0,22,23,23,24,0,0,0,0,0,22,23,23,23,16,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,20
25,0,0,0,7,28,27,27,26,0,0,7,0,0,28,16,18,27,27,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,27,16
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,22,23,23,24,0,0,0,0,0,0,28,27,27,26,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,4,0,0,0,0,0,21,16,18,25,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,7,0,0,0,0,0,0,0,4,0,0,0,21,25,0,0,22,23,23,23,23,16,27,27,26,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,28,27,27,27,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
26,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,16,23,23,23,23,23,23,23,24,0,0,0,0,24,0,0,4,0,5,24,0,0,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,27,27,27,27,27,27,17,25,7,0,0,0,28,27,27,27,27,27,17,24,0,0,21
23,23,23,24,7,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,1,21,25,0,0,0,0,0,0,0,0,0,0,28,26,0,0,21
16,16,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
18,27,26,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17
25,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,21,16,6,6,23,23,23,23,24,0,0,0,0,0,0,21,16
19,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,16,18,16,16,20,16,16,16,20,23,24,15,0,22,23,18,17
