18,18,16,17,17,18,16,27,26,15,0,28,27,27,27,27,27,18,18,18
18,19,16,20,20,18,26,0,0,0,0,0,0,0,0,0,0,28,16,16
18,16,16,16,16,25,4,0,0,0,0,0,0,0,0,0,0,0,21,20
18,20,18,16,20,25,4,5,0,22,24,0,0,0,0,0,0,0,28,20
16,20,18,16,27,27,23,23,23,18,20,23,24,0,0,0,0,0,0,21
16,17,27,26,0,0,28,27,27,27,27,27,16,24,0,0,0,0,0,21
18,25,0,0,4,4,0,0,0,0,0,0,28,25,0,0,0,0,0,21
16,25,0,0,0,0,0,0,0,0,0,0,0,21,24,0,0,0,0,21
16,25,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,0,0,21
16,25,0,0,0,0,0,0,0,0,0,0,0,28,26,0,0,22,23,16
16,26,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,28,27,27
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,22,24,0,0,28,23,23,23,23,23,23
25,0,0,0,0,0,0,22,23,27,26,0,0,0,28,20,16,20,16,17
25,0,0,0,0,0,0,28,26,0,0,0,0,0,0,28,16,16,20,16
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,27,16
25,0,0,28,27,27,26,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,22,6,6,6,6,6,24,0,0,21
16,24,0,0,0,0,0,0,0,0,28,27,27,27,27,27,26,0,0,21
16,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
20,27,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,21
25,0,4,0,0,0,0,0,22,24,0,0,0,0,0,0,0,0,0,21
25,4,0,0,0,0,0,22,16,25,0,0,0,0,0,0,0,0,0,21
25,0,4,0,0,22,23,16,17,16,23,23,24,0,0,0,0,0,0,21
16,23,23,23,23,16,16,19,17,16,27,27,16,24,0,0,0,0,0,21
20,16,17,16,16,20,16,16,16,25,0,0,28,26,0,0,0,0,0,21
16,19,19,16,16,16,16,16,16,25,0,0,0,0,0,0,0,0,0,21
16,19,20,16,16,27,27,27,27,26,0,0,0,0,0,0,0,0,0,21
20,16,16,19,25,0,0,0,0,0,0,0,0,0,0,0,0,22,23,16
20,27,27,27,26,0,0,0,0,0,0,0,0,0,0,0,28,27,27,16
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
25,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,5,0,0,21
25,0,0,0,0,0,0,0,0,7,0,28,27,27,27,27,27,27,27,16
25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,28,27,27,27,27,26,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
16,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
27,27,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
14,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
23,23,23,23,23,26,0,0,0,0,0,0,28,27,27,26,0,0,0,21
16,27,27,27,26,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,22,23,23,23,23,23,23,24,0,0,0,21
25,0,0,0,22,23,23,23,27,27,27,27,27,27,27,26,0,0,0,21
25,0,0,28,27,27,27,26,0,0,0,0,0,0,0,0,0,0,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
19,23,23,23,23,24,0,0,0,0,0,0,0,0,22,23,23,23,23,19
20,18,16,20,16,25,0,0,0,0,0,0,0,0,21,16,17,17,17,16
16,19,16,20,16,16,23,24,0,0,0,0,22,23,16,16,16,19,16,17
16,16,16,16,16,20,16,25,0,0,0,0,21,19,19,19,16,16,19,19
16,16,17,16,16,17,17,25,0,7,7,0,21,16,16,17,16,18,16,16
16,17,16,18,18,19,20,19,24,13,0,22,19,16,17,16,17,16,17,19
